City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
383,Sydney,AU,2022-02-01 00:06:25,-33.8679,151.2073,89.58,66,20,3.0
384,Fortuna,US,2022-02-01 00:08:36,40.5982,-124.1573,53.85,71,20,5.01
385,Visnes,NO,2022-02-01 00:08:03,59.3556,5.2242,34.57,80,100,9.22
386,Inverness,GB,2022-02-01 00:05:34,57.4791,-4.224,53.98,88,75,3.0
387,Aksu,CN,2022-02-01 00:08:38,41.1231,80.2644,24.8,44,18,3.71
388,Roseau,DM,2022-02-01 00:08:38,15.3017,-61.3881,77.5,75,59,9.28
389,Kaeo,NZ,2022-02-01 00:08:39,-35.1,173.7833,73.33,86,100,14.94
390,Eureka,US,2022-02-01 00:05:03,40.8021,-124.1637,54.12,71,83,10.0
391,Asau,RO,2022-02-01 00:08:39,46.4333,26.4,32.95,70,100,3.98
392,Santa Cruz,BO,2022-02-01 00:05:15,-17.8,-63.1667,74.66,83,75,13.8
393,San Patricio,US,2022-02-01 00:07:32,28.017,-97.5169,69.89,97,97,11.1
394,Angul,IN,2022-02-01 00:08:42,20.85,85.1,58.17,39,3,2.28
395,Porterville,US,2022-02-01 00:08:42,36.0652,-119.0168,57.52,58,0,3.44
396,Yendi,GH,2022-02-01 00:08:43,9.4427,-0.0099,78.08,11,100,7.45
397,Uthal,PK,2022-02-01 00:08:43,25.8072,66.6219,68.67,54,0,5.86
398,Kathu,TH,2022-02-01 00:08:44,7.9178,98.3332,78.62,79,72,8.97
399,Atar,MR,2022-02-01 00:08:44,20.5169,-13.0499,80.06,13,100,8.19
400,Kananga,CD,2022-02-01 00:08:45,-5.8958,22.4178,67.57,96,100,2.37
401,Djougou,BJ,2022-02-01 00:07:07,9.7085,1.666,72.93,13,100,7.96
402,Enid,US,2022-02-01 00:07:20,36.3956,-97.8784,65.14,33,0,12.66
403,Jaguey Grande,CU,2022-02-01 00:08:46,22.5269,-81.1286,63.25,59,0,10.78
404,Ponta Delgada,PT,2022-02-01 00:08:46,37.7333,-25.6667,59.72,72,40,8.05
405,Voh,NC,2022-02-01 00:08:47,-20.9667,164.7,87.33,55,100,6.55
406,Mamlyutka,KZ,2022-02-01 00:08:47,54.9375,68.5394,19.98,95,97,10.0
407,Lugovoy,KZ,2022-02-01 00:08:47,42.9472,72.7644,28.33,62,100,3.31
408,Isangel,VU,2022-02-01 00:04:55,-19.55,169.2667,78.19,90,100,10.51
409,Sibolga,ID,2022-02-01 00:08:48,1.7427,98.7792,74.98,89,53,3.78
410,Katsuura,JP,2022-02-01 00:09:48,35.1333,140.3,46.18,43,77,5.3
411,Carlsbad,US,2022-02-01 00:09:50,33.1581,-117.3506,67.28,79,0,1.99
412,Buchanan,LR,2022-02-01 00:09:51,5.8808,-10.0467,76.96,88,82,2.82
413,Port Lincoln,AU,2022-02-01 00:09:51,-34.7333,135.8667,64.49,60,72,21.59
414,Broken Hill,AU,2022-02-01 00:09:52,-31.95,141.4333,78.85,61,100,9.44
415,Sobolevo,RU,2022-02-01 00:09:49,54.4299,31.8996,23.67,97,100,5.88
416,Beloha,MG,2022-02-01 00:09:52,-25.1667,45.05,71.76,81,47,12.24
417,Dunedin,NZ,2022-02-01 00:09:53,-45.8742,170.5036,65.8,82,82,11.01
418,Suntar,RU,2022-02-01 00:09:53,62.1444,117.6319,-11.81,100,97,2.64
419,Burkburnett,US,2022-02-01 00:09:54,34.0979,-98.5706,66.88,39,20,1.01
420,Foshan,CN,2022-02-01 00:09:54,23.0268,113.1315,49.08,76,100,9.82
421,Fuquay-Varina,US,2022-02-01 00:09:55,35.5843,-78.8,43.95,59,15,6.69
422,Zyryanka,RU,2022-02-01 00:09:55,65.75,150.85,-12.08,94,100,11.48
423,Ossora,RU,2022-02-01 00:09:56,59.2353,163.0719,19.96,94,100,13.98
424,Haines Junction,CA,2022-02-01 00:09:56,60.7522,-137.5108,-7.51,97,89,0.22
425,Mecca,SA,2022-02-01 00:09:24,21.4267,39.8261,61.0,64,19,9.75
426,San Luis,AR,2022-02-01 00:09:57,-33.295,-66.3356,77.04,39,17,7.99
427,Dakar,SN,2022-02-01 00:08:58,14.6937,-17.4441,72.48,81,99,21.94
428,Ciudad Bolivar,VE,2022-02-01 00:09:58,8.1222,-63.5497,84.7,50,95,12.3
429,Palmer,US,2022-02-01 00:09:58,42.1584,-72.3287,19.81,64,53,1.01
430,Kaele,CM,2022-02-01 00:09:59,10.1092,14.4508,67.37,17,14,11.05
431,Bandarbeyla,SO,2022-02-01 00:10:00,9.4942,50.8122,76.44,77,58,15.1
432,Chapais,CA,2022-02-01 00:07:38,49.7834,-74.8492,-17.48,99,79,3.04
433,Hammerfest,NO,2022-02-01 00:10:01,70.6634,23.6821,21.65,79,0,3.44
434,Port-Gentil,GA,2022-02-01 00:10:02,-0.7193,8.7815,80.96,77,36,7.49
435,Nhulunbuy,AU,2022-02-01 00:10:02,-12.2333,136.7667,84.81,79,75,11.5
436,Guerrero Negro,MX,2022-02-01 00:10:03,27.9769,-114.0611,65.75,48,21,11.79
437,Bilibino,RU,2022-02-01 00:10:03,68.0546,166.4372,7.56,68,100,5.28
438,Wentzville,US,2022-02-01 00:10:04,38.8114,-90.8529,47.62,74,99,8.93
439,Wawa,NG,2022-02-01 00:10:04,9.9022,4.4192,74.03,20,92,7.0
440,Motygino,RU,2022-02-01 00:10:05,58.1831,94.7592,-7.46,99,71,2.26
441,Kijang,KR,2022-02-01 00:10:05,35.2442,129.2139,36.54,51,11,12.64
442,Domoni,KM,2022-02-01 00:10:06,-12.2569,44.5319,79.59,84,95,5.32
443,Galesong,ID,2022-02-01 00:10:07,-5.3166,119.3661,75.22,79,99,6.44
444,Garden City,US,2022-02-01 00:05:35,42.3256,-83.331,26.94,72,40,4.61
445,Labuhan,ID,2022-02-01 00:05:27,-6.8844,112.2051,79.07,84,100,5.99
446,Quzhou,CN,2022-02-01 00:10:08,28.9594,118.8686,39.72,98,100,6.29
447,Havre,FR,2022-02-01 00:10:09,49.5833,0.3333,45.0,81,20,16.11
448,Neftcala,AZ,2022-02-01 00:10:10,39.3742,49.2472,44.83,57,57,6.6
449,Kundiawa,PG,2022-02-01 00:10:12,-6.0167,144.9667,67.15,82,100,3.67
450,Sayat,TM,2022-02-01 00:10:12,38.7839,63.8803,43.12,67,1,8.21
451,Half Moon Bay,US,2022-02-01 00:08:34,37.4636,-122.4286,62.02,73,75,1.99
452,Kuching,MY,2022-02-01 00:10:13,1.55,110.3333,75.42,94,20,1.14
453,Jalingo,NG,2022-02-01 00:10:13,8.8833,11.3667,69.64,18,24,5.73
454,Krasnoselkup,RU,2022-02-01 00:10:14,65.7,82.4667,7.75,96,100,9.13
455,Vanimo,PG,2022-02-01 00:11:14,-2.6741,141.3028,81.05,69,100,5.19
456,Sorland,NO,2022-02-01 00:11:15,67.667,12.6934,34.09,56,100,10.71
457,Iskateley,RU,2022-02-01 00:11:15,67.6803,53.1512,9.03,96,100,6.67
458,Bull Savanna,JM,2022-02-01 00:11:16,17.8868,-77.5902,71.83,80,31,2.8
459,Kaihua,CN,2022-02-01 00:11:16,23.3687,104.28,43.12,97,100,4.5
460,Barabinsk,RU,2022-02-01 00:11:16,55.3571,78.357,11.86,96,97,10.74
461,Sharjah,AE,2022-02-01 00:10:13,25.3573,55.4033,69.26,63,0,2.95
462,Samaniego,CO,2022-02-01 00:11:17,1.3385,-77.5957,63.05,98,100,1.63
463,Champerico,GT,2022-02-01 00:11:19,14.3,-91.9167,81.28,67,6,6.69
464,Stettler,CA,2022-02-01 00:11:21,52.3168,-112.7186,1.33,90,100,14.76
465,Vila,PT,2022-02-01 00:11:21,42.0304,-8.1588,40.08,74,2,6.35
466,Stephenville,US,2022-02-01 00:11:21,32.2207,-98.2023,62.94,73,40,13.8
467,Hukuntsi,BW,2022-02-01 00:11:22,-24.0,21.75,71.8,71,100,13.04
468,Mitchell,US,2022-02-01 00:10:28,43.7094,-98.0298,51.78,31,0,8.01
469,Bairiki,KI,2022-02-01 00:11:23,1.3292,172.9752,82.22,74,83,18.12
470,Safakulevo,RU,2022-02-01 00:11:23,54.9901,62.5442,-0.2,99,94,4.14
471,Bengkulu,ID,2022-02-01 00:11:24,-3.8004,102.2655,75.85,86,100,3.87
472,Falesti,MD,2022-02-01 00:11:24,47.5736,27.7092,30.47,73,100,3.38
473,Husavik,IS,2022-02-01 00:07:49,66.0449,-17.3389,21.81,92,100,14.81
474,Fernandopolis,BR,2022-02-01 00:11:25,-20.2839,-50.2464,70.09,91,100,4.36
475,Mitsamiouli,KM,2022-02-01 00:11:25,-11.3847,43.2844,81.09,75,42,3.71
476,Asyut,EG,2022-02-01 00:11:26,27.181,31.1837,49.23,72,5,5.5
477,Sao Felix Do Xingu,BR,2022-02-01 00:10:11,-6.6447,-51.995,71.64,97,98,1.1
478,Huai Yot,TH,2022-02-01 00:11:27,7.7893,99.6348,71.92,96,34,3.2
479,Nadadores,MX,2022-02-01 00:11:27,27.05,-101.6,79.25,15,0,9.06
480,Balkanabat,TM,2022-02-01 00:11:28,39.5108,54.3671,47.05,37,12,4.94
481,Yuncheng,CN,2022-02-01 00:11:29,35.0231,110.9928,23.14,59,20,3.44
482,Yaring,TH,2022-02-01 00:11:30,6.8662,101.3689,74.95,87,8,6.22
483,Dharchula,IN,2022-02-01 00:11:31,29.85,80.5333,42.6,67,49,5.7
484,Manokwari,ID,2022-02-01 00:11:34,-0.8667,134.0833,78.76,74,100,11.21
485,Kamenka,RU,2022-02-01 00:11:35,51.3223,42.7678,31.75,89,100,17.92
486,Zhanaozen,KZ,2022-02-01 00:11:35,43.3,52.8,33.76,88,56,8.95
487,Mbengwi,CM,2022-02-01 00:11:36,6.0167,10.0,62.19,33,28,1.34
488,Shepsi,RU,2022-02-01 00:11:37,44.0361,39.1489,41.99,81,88,8.37
489,Sioux Lookout,CA,2022-02-01 00:11:38,50.1001,-91.917,23.29,91,100,9.06
490,Kalevala,RU,2022-02-01 00:11:41,65.2,31.1667,12.2,95,100,8.3
491,Bushehr,IR,2022-02-01 00:11:44,28.9684,50.8385,63.12,62,80,4.99
492,Bitung,ID,2022-02-01 00:11:45,1.4451,125.1824,79.65,81,98,9.06
493,Novoselitskoye,RU,2022-02-01 00:11:46,44.7508,43.4369,31.87,86,100,4.29
494,Boyolangu,ID,2022-02-01 00:11:49,-8.1181,111.8935,77.25,85,100,2.3
495,Kalemie,CD,2022-02-01 00:11:51,-5.9475,29.1947,68.58,91,98,5.17
496,Cap Malheureux,MU,2022-02-01 00:11:51,-19.9842,57.6142,79.47,72,67,11.01
497,Touros,BR,2022-02-01 00:09:48,-5.1989,-35.4608,80.42,73,62,12.17
498,Prince Rupert,CA,2022-02-01 00:11:52,54.3161,-130.3201,36.9,91,97,1.83
499,Ngunguru,NZ,2022-02-01 00:11:53,-35.6167,174.5,73.17,77,98,17.96
500,Urumqi,CN,2022-02-01 00:11:53,43.801,87.6005,-3.05,85,75,2.24
501,Porto Santo,PT,2022-02-01 00:12:53,33.072,-16.3415,65.3,82,40,21.85
502,Avera,US,2022-02-01 00:12:55,33.194,-82.5271,50.72,50,97,5.44
503,Abha,SA,2022-02-01 00:12:55,18.2164,42.5053,51.67,81,2,5.37
504,Fort-Shevchenko,KZ,2022-02-01 00:12:56,44.5086,50.263,39.87,82,100,2.82
505,Bavaniste,RS,2022-02-01 00:12:56,44.8189,20.8758,36.07,88,100,3.6
506,Sitka,US,2022-02-01 00:12:57,57.0531,-135.33,35.49,80,75,0.0
507,Lata,PT,2022-02-01 00:12:57,40.1629,-8.3327,50.04,60,0,4.76
508,Lerwick,GB,2022-02-01 00:12:58,60.1545,-1.1494,42.8,97,100,27.09
509,Talakan,RU,2022-02-01 00:12:58,50.3167,130.3667,-13.85,100,98,1.43
510,Manono,CD,2022-02-01 00:12:59,-7.3,27.4167,66.27,99,98,2.73
511,Saint Anthony,US,2022-02-01 00:13:00,45.0205,-93.218,28.92,75,0,8.01
512,Mandalgovi,MN,2022-02-01 00:13:00,45.7625,106.2708,2.3,57,3,6.22
513,Camacha,PT,2022-02-01 00:13:00,33.0833,-16.3333,62.53,82,40,21.85
514,Pozo Colorado,PY,2022-02-01 00:13:02,-23.4923,-58.7972,85.93,24,14,6.08
515,Qandala,SO,2022-02-01 00:13:03,11.472,49.8728,75.47,82,30,8.19
516,Ust-Kuyga,RU,2022-02-01 00:13:03,70.0167,135.6,-30.89,100,99,2.37
517,Trairi,BR,2022-02-01 00:13:05,-3.2778,-39.2689,78.84,76,25,9.98
518,Malinyi,TZ,2022-02-01 00:13:06,-8.9333,36.1333,70.59,98,100,1.88
519,Cassia,BR,2022-02-01 00:13:07,-20.5831,-46.9219,67.82,96,98,1.74
520,Sheltozero,RU,2022-02-01 00:13:08,61.3667,35.3667,18.59,94,100,8.61
521,San Jose,US,2022-02-01 00:10:36,37.3394,-121.895,61.99,68,100,1.99
522,Torbay,CA,2022-02-01 00:13:10,47.6666,-52.7314,32.58,76,40,3.0
523,Hay River,CA,2022-02-01 00:11:53,60.8156,-115.7999,-4.18,93,98,9.57
524,Uspenka,UA,2022-02-01 00:13:11,48.3903,39.1619,30.58,88,95,12.75
525,Catamarca,AR,2022-02-01 00:13:12,-28.4696,-65.7852,84.78,43,75,1.99
526,Sambava,MG,2022-02-01 00:13:12,-14.2667,50.1667,76.14,88,100,7.99
527,Bilma,NE,2022-02-01 00:09:16,18.6853,12.9164,54.1,22,0,5.93
528,Ayr,GB,2022-02-01 00:13:13,55.4627,-4.6339,49.89,93,75,16.11
529,Clovis,US,2022-02-01 00:12:41,36.8252,-119.7029,59.86,60,100,6.91
530,Tripoli,LY,2022-02-01 00:13:14,32.8752,13.1875,55.51,40,67,19.04
531,Cache Creek,CA,2022-02-01 00:13:15,50.8101,-121.3246,33.03,87,71,1.72
532,Tautira,PF,2022-02-01 00:12:29,-17.7333,-149.15,86.02,78,33,19.39
533,Port Hardy,CA,2022-02-01 00:13:15,50.6996,-127.4199,44.76,76,60,11.74
534,Tura,IN,2022-02-01 00:13:16,25.5198,90.2201,54.81,65,25,4.99
535,Sisimiut,GL,2022-02-01 00:13:16,66.9395,-53.6735,6.17,88,100,6.71
536,Navoloki,RU,2022-02-01 00:13:17,57.4657,41.9634,23.9,96,100,8.77
537,Santa Lucia,ES,2022-02-01 00:13:17,27.9117,-15.5407,64.76,70,100,5.75
538,Kankaanpaa,FI,2022-02-01 00:13:20,61.8,22.4167,9.81,95,63,5.06
539,Malm,NO,2022-02-01 00:13:21,64.0721,11.2172,34.79,95,100,5.48
540,Tefe,BR,2022-02-01 00:13:22,-3.3542,-64.7114,74.59,96,79,2.73
541,Khandyga,RU,2022-02-01 00:13:20,62.6667,135.6,-34.37,100,90,2.3
542,Kudat,MY,2022-02-01 00:13:22,6.8837,116.8477,79.03,83,30,9.19
543,Teknaf,BD,2022-02-01 00:13:24,20.8624,92.3058,58.21,65,47,6.46
544,Laramie,US,2022-02-01 00:13:24,41.3114,-105.5911,39.13,51,40,25.32
545,Vila Franca Do Campo,PT,2022-02-01 00:13:25,37.7167,-25.4333,59.41,82,54,14.56
546,Matara,LK,2022-02-01 00:13:25,5.9485,80.5353,73.06,89,16,9.13
547,Aleksandrovskiy Zavod,RU,2022-02-01 00:14:26,50.9237,117.9374,-21.62,99,54,3.13
548,Nova Russas,BR,2022-02-01 00:14:27,-4.7067,-40.5631,79.18,49,26,3.74
549,Rucheng,CN,2022-02-01 00:14:27,32.3883,120.5553,40.98,50,69,7.18
550,Rocha,UY,2022-02-01 00:14:27,-34.4833,-54.3333,60.15,63,6,6.4
551,Fairbanks,US,2022-02-01 00:14:29,64.8378,-147.7164,-6.39,71,0,0.0
552,Biak,ID,2022-02-01 00:14:29,-0.9131,122.8766,80.44,69,92,2.77
553,Petersburg,US,2022-02-01 00:14:30,37.2279,-77.4019,38.35,66,0,3.44
554,Pangnirtung,CA,2022-02-01 00:14:30,66.1451,-65.7125,-30.37,94,96,3.69
555,Kulhudhuffushi,MV,2022-02-01 00:14:31,6.6221,73.07,81.64,72,4,9.6
556,Coquimbo,CL,2022-02-01 00:14:31,-29.9533,-71.3436,64.65,79,59,6.33
557,Hambantota,LK,2022-02-01 00:14:32,6.1241,81.1185,74.91,81,21,13.0
558,Cabo San Lucas,MX,2022-02-01 00:14:32,22.8909,-109.9124,76.6,60,1,4.0
559,Chorozinho,BR,2022-02-01 00:14:33,-4.3003,-38.4978,74.25,92,34,3.91
560,Padang,ID,2022-02-01 00:14:33,-0.9492,100.3543,77.05,88,66,2.06
561,Soyo,AO,2022-02-01 00:14:34,-6.1349,12.3689,78.39,86,97,5.75
562,Adrar,MR,2022-02-01 00:14:34,20.5022,-10.0711,73.67,14,100,10.71
563,Yambio,SS,2022-02-01 00:14:35,4.5721,28.3955,74.53,30,83,2.3
564,Agirish,RU,2022-02-01 00:14:35,61.9247,63.0231,-6.27,99,99,1.79
565,Douentza,ML,2022-02-01 00:14:36,14.9951,-2.9517,70.3,17,58,5.75
566,Sakakah,SA,2022-02-01 00:14:36,29.9697,40.2064,45.23,57,2,9.84
567,Kysyl-Syr,RU,2022-02-01 00:14:38,63.8986,122.7617,-30.75,99,59,4.05
568,Tolaga Bay,NZ,2022-02-01 00:14:39,-38.3667,178.3,71.67,61,55,13.29
569,La Ronge,CA,2022-02-01 00:14:40,55.1001,-105.2842,3.45,72,100,17.27
570,Garowe,SO,2022-02-01 00:14:41,8.4054,48.4845,68.0,88,67,9.48
571,Santiago Del Estero,AR,2022-02-01 00:14:42,-27.7951,-64.2615,85.06,31,72,7.14
572,Lebyazhye,RU,2022-02-01 00:14:44,55.2689,66.4947,12.22,98,94,7.43
573,Grootfontein,NA,2022-02-01 00:14:45,-19.5667,18.1167,64.53,93,100,16.2
574,Alberdi,AR,2022-02-01 00:14:45,-32.8899,-60.6906,78.04,44,0,1.99
575,Matagami,CA,2022-02-01 00:13:18,49.7502,-77.6328,-9.58,96,62,4.7
